2024-09-27 20:35:29,800 - INFO - objects_num_before_nms: 57, objects_num_after_nms: 4, person_num_after_nms: 2, car_num_after_nms: 2 -> _objects_num_before_nms: 22964, _objects_num_after_nms: 2059, _person_num_after_nms: 2057, _car_num_after_nms: 1
2024-09-27 20:40:40,748 - INFO - objects_num_before_nms: 11, objects_num_after_nms: 4, person_num_after_nms: 4, car_num_after_nms: 0 -> _objects_num_before_nms: 21465, _objects_num_after_nms: 1606, _person_num_after_nms: 1606, _car_num_after_nms: 0
2024-09-27 20:40:45,962 - INFO - objects_num_before_nms: 4, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 21544, _objects_num_after_nms: 1684, _person_num_after_nms: 1684, _car_num_after_nms: 0
2024-09-27 20:40:51,524 - INFO - objects_num_before_nms: 0, objects_num_after_nms: 0, person_num_after_nms: 0, car_num_after_nms: 0 -> _objects_num_before_nms: 22340, _objects_num_after_nms: 1815, _person_num_after_nms: 1815, _car_num_after_nms: 0
2024-09-27 20:40:57,290 - INFO - objects_num_before_nms: 1, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 21184, _objects_num_after_nms: 1512, _person_num_after_nms: 1511, _car_num_after_nms: 0
2024-09-27 20:41:02,798 - INFO - objects_num_before_nms: 2, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 21151, _objects_num_after_nms: 1639, _person_num_after_nms: 1639, _car_num_after_nms: 0
2024-09-27 20:41:08,499 - INFO - objects_num_before_nms: 20, objects_num_after_nms: 2, person_num_after_nms: 2, car_num_after_nms: 0 -> _objects_num_before_nms: 20274, _objects_num_after_nms: 1549, _person_num_after_nms: 1549, _car_num_after_nms: 0
2024-09-27 20:41:14,092 - INFO - objects_num_before_nms: 16, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 21892, _objects_num_after_nms: 1750, _person_num_after_nms: 1750, _car_num_after_nms: 0
2024-09-27 20:41:19,710 - INFO - objects_num_before_nms: 14, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 21852, _objects_num_after_nms: 1739, _person_num_after_nms: 1739, _car_num_after_nms: 0
2024-09-27 20:41:25,258 - INFO - objects_num_before_nms: 2, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 22029, _objects_num_after_nms: 1680, _person_num_after_nms: 1680, _car_num_after_nms: 0
2024-09-27 20:41:30,830 - INFO - objects_num_before_nms: 11, objects_num_after_nms: 3, person_num_after_nms: 2, car_num_after_nms: 1 -> _objects_num_before_nms: 21390, _objects_num_after_nms: 1709, _person_num_after_nms: 1708, _car_num_after_nms: 1
2024-09-27 20:41:36,465 - INFO - objects_num_before_nms: 34, objects_num_after_nms: 4, person_num_after_nms: 3, car_num_after_nms: 1 -> _objects_num_before_nms: 20791, _objects_num_after_nms: 1638, _person_num_after_nms: 1636, _car_num_after_nms: 0
2024-09-27 20:41:42,132 - INFO - objects_num_before_nms: 55, objects_num_after_nms: 8, person_num_after_nms: 6, car_num_after_nms: 1 -> _objects_num_before_nms: 21503, _objects_num_after_nms: 1690, _person_num_after_nms: 1690, _car_num_after_nms: 0
2024-09-27 20:41:47,703 - INFO - objects_num_before_nms: 58, objects_num_after_nms: 6, person_num_after_nms: 4, car_num_after_nms: 1 -> _objects_num_before_nms: 21178, _objects_num_after_nms: 1608, _person_num_after_nms: 1607, _car_num_after_nms: 0
2024-09-27 20:41:53,222 - INFO - objects_num_before_nms: 74, objects_num_after_nms: 8, person_num_after_nms: 7, car_num_after_nms: 0 -> _objects_num_before_nms: 21950, _objects_num_after_nms: 1837, _person_num_after_nms: 1837, _car_num_after_nms: 0
2024-09-27 20:41:58,753 - INFO - objects_num_before_nms: 60, objects_num_after_nms: 5, person_num_after_nms: 4, car_num_after_nms: 0 -> _objects_num_before_nms: 21763, _objects_num_after_nms: 1741, _person_num_after_nms: 1740, _car_num_after_nms: 0
2024-09-27 20:42:04,410 - INFO - objects_num_before_nms: 65, objects_num_after_nms: 5, person_num_after_nms: 3, car_num_after_nms: 1 -> _objects_num_before_nms: 22321, _objects_num_after_nms: 1797, _person_num_after_nms: 1797, _car_num_after_nms: 0
2024-09-27 20:42:10,087 - INFO - objects_num_before_nms: 37, objects_num_after_nms: 5, person_num_after_nms: 4, car_num_after_nms: 1 -> _objects_num_before_nms: 22078, _objects_num_after_nms: 1759, _person_num_after_nms: 1759, _car_num_after_nms: 0
2024-09-27 20:42:15,308 - INFO - objects_num_before_nms: 28, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 21517, _objects_num_after_nms: 1747, _person_num_after_nms: 1747, _car_num_after_nms: 0
2024-09-27 20:42:20,725 - INFO - objects_num_before_nms: 23, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 22344, _objects_num_after_nms: 1800, _person_num_after_nms: 1800, _car_num_after_nms: 0
2024-09-27 20:42:26,222 - INFO - objects_num_before_nms: 25, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 21824, _objects_num_after_nms: 1870, _person_num_after_nms: 1870, _car_num_after_nms: 0
2024-09-27 20:42:31,602 - INFO - objects_num_before_nms: 27, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 22450, _objects_num_after_nms: 1855, _person_num_after_nms: 1854, _car_num_after_nms: 0
2024-09-27 20:42:37,015 - INFO - objects_num_before_nms: 30, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 22270, _objects_num_after_nms: 1991, _person_num_after_nms: 1991, _car_num_after_nms: 0
2024-09-27 20:42:42,372 - INFO - objects_num_before_nms: 18, objects_num_after_nms: 2, person_num_after_nms: 2, car_num_after_nms: 0 -> _objects_num_before_nms: 22113, _objects_num_after_nms: 1732, _person_num_after_nms: 1732, _car_num_after_nms: 0
2024-09-27 20:42:47,799 - INFO - objects_num_before_nms: 5, objects_num_after_nms: 2, person_num_after_nms: 2, car_num_after_nms: 0 -> _objects_num_before_nms: 20916, _objects_num_after_nms: 1573, _person_num_after_nms: 1573, _car_num_after_nms: 0
2024-09-27 20:42:53,027 - INFO - objects_num_before_nms: 6, objects_num_after_nms: 2, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 22314, _objects_num_after_nms: 1783, _person_num_after_nms: 1783, _car_num_after_nms: 0
2024-09-27 20:42:58,391 - INFO - objects_num_before_nms: 2, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 22217, _objects_num_after_nms: 1757, _person_num_after_nms: 1757, _car_num_after_nms: 0
2024-09-27 20:43:03,729 - INFO - objects_num_before_nms: 2, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 22685, _objects_num_after_nms: 1741, _person_num_after_nms: 1741, _car_num_after_nms: 0
2024-09-27 20:43:09,054 - INFO - objects_num_before_nms: 4, objects_num_after_nms: 1, person_num_after_nms: 1, car_num_after_nms: 0 -> _objects_num_before_nms: 20584, _objects_num_after_nms: 1459, _person_num_after_nms: 1459, _car_num_after_nms: 0
2024-09-27 20:43:14,270 - INFO - objects_num_before_nms: 30, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 22542, _objects_num_after_nms: 1864, _person_num_after_nms: 1864, _car_num_after_nms: 0
2024-09-27 20:43:19,776 - INFO - objects_num_before_nms: 19, objects_num_after_nms: 3, person_num_after_nms: 2, car_num_after_nms: 0 -> _objects_num_before_nms: 22062, _objects_num_after_nms: 1822, _person_num_after_nms: 1822, _car_num_after_nms: 0
2024-09-27 20:43:24,942 - INFO - objects_num_before_nms: 10, objects_num_after_nms: 2, person_num_after_nms: 2, car_num_after_nms: 0 -> _objects_num_before_nms: 21802, _objects_num_after_nms: 1623, _person_num_after_nms: 1623, _car_num_after_nms: 0
2024-09-27 20:43:30,158 - INFO - objects_num_before_nms: 22, objects_num_after_nms: 3, person_num_after_nms: 2, car_num_after_nms: 1 -> _objects_num_before_nms: 20022, _objects_num_after_nms: 1509, _person_num_after_nms: 1509, _car_num_after_nms: 0
2024-09-27 20:43:35,501 - INFO - objects_num_before_nms: 25, objects_num_after_nms: 5, person_num_after_nms: 3, car_num_after_nms: 1 -> _objects_num_before_nms: 21961, _objects_num_after_nms: 1601, _person_num_after_nms: 1601, _car_num_after_nms: 0
2024-09-27 20:43:40,911 - INFO - objects_num_before_nms: 71, objects_num_after_nms: 7, person_num_after_nms: 4, car_num_after_nms: 1 -> _objects_num_before_nms: 20739, _objects_num_after_nms: 1490, _person_num_after_nms: 1490, _car_num_after_nms: 0
2024-09-27 20:43:46,080 - INFO - objects_num_before_nms: 65, objects_num_after_nms: 6, person_num_after_nms: 5, car_num_after_nms: 0 -> _objects_num_before_nms: 21504, _objects_num_after_nms: 1625, _person_num_after_nms: 1625, _car_num_after_nms: 0
2024-09-27 20:43:51,478 - INFO - objects_num_before_nms: 70, objects_num_after_nms: 7, person_num_after_nms: 5, car_num_after_nms: 0 -> _objects_num_before_nms: 21761, _objects_num_after_nms: 1702, _person_num_after_nms: 1702, _car_num_after_nms: 0
2024-09-27 20:43:56,881 - INFO - objects_num_before_nms: 73, objects_num_after_nms: 5, person_num_after_nms: 4, car_num_after_nms: 0 -> _objects_num_before_nms: 21933, _objects_num_after_nms: 1847, _person_num_after_nms: 1847, _car_num_after_nms: 0
2024-09-27 20:44:02,215 - INFO - objects_num_before_nms: 56, objects_num_after_nms: 7, person_num_after_nms: 6, car_num_after_nms: 0 -> _objects_num_before_nms: 19932, _objects_num_after_nms: 1682, _person_num_after_nms: 1682, _car_num_after_nms: 0
2024-09-27 20:44:07,904 - INFO - objects_num_before_nms: 53, objects_num_after_nms: 6, person_num_after_nms: 4, car_num_after_nms: 0 -> _objects_num_before_nms: 21068, _objects_num_after_nms: 1761, _person_num_after_nms: 1761, _car_num_after_nms: 0
2024-09-27 20:44:13,331 - INFO - objects_num_before_nms: 40, objects_num_after_nms: 5, person_num_after_nms: 5, car_num_after_nms: 0 -> _objects_num_before_nms: 22149, _objects_num_after_nms: 1877, _person_num_after_nms: 1876, _car_num_after_nms: 0
2024-09-27 20:44:18,654 - INFO - objects_num_before_nms: 47, objects_num_after_nms: 5, person_num_after_nms: 5, car_num_after_nms: 0 -> _objects_num_before_nms: 22442, _objects_num_after_nms: 1864, _person_num_after_nms: 1864, _car_num_after_nms: 0
2024-09-27 20:44:24,059 - INFO - objects_num_before_nms: 53, objects_num_after_nms: 5, person_num_after_nms: 5, car_num_after_nms: 0 -> _objects_num_before_nms: 20309, _objects_num_after_nms: 1535, _person_num_after_nms: 1535, _car_num_after_nms: 0
2024-09-27 20:44:29,488 - INFO - objects_num_before_nms: 54, objects_num_after_nms: 6, person_num_after_nms: 5, car_num_after_nms: 0 -> _objects_num_before_nms: 20991, _objects_num_after_nms: 1609, _person_num_after_nms: 1608, _car_num_after_nms: 0
2024-09-27 20:44:34,813 - INFO - objects_num_before_nms: 15, objects_num_after_nms: 3, person_num_after_nms: 3, car_num_after_nms: 0 -> _objects_num_before_nms: 20402, _objects_num_after_nms: 1591, _person_num_after_nms: 1590, _car_num_after_nms: 0
